1	0.0000	7178	
2	0.0000	7177	
3	0.0000	7177	
4	0.0000	7176	
5	1.6323	7175	
6	0.0018	7051	
7	0.0009	7042	
8	0.0008	7035	
9	0.0008	7031	
10	0.0009	7030	
11	0.0011	7027	
12	0.0010	7027	
13	0.0010	7023	
14	0.0009	7023	
15	0.0008	7023	
16	0.0008	7022	
17	0.0008	7020	
18	0.0009	7020	
19	0.0009	7018	
20	0.0010	7019	
21	0.0010	7020	
22	0.0010	7018	
23	0.0016	7017	
24	0.0012	7016	
25	0.0015	7016	
26	0.0011	7016	
27	0.0014	7015	
28	0.0010	7018	
29	0.0010	7013	
30	0.0010	7015	
31	0.0010	7014	
32	0.0012	7014	
33	0.0010	7014	
34	0.0011	7014	
35	0.0012	7013	
36	0.0023	7014	
37	0.0017	7013	
38	0.0011	7014	
39	0.0011	7013	
40	0.0012	7012	
41	0.0019	7012	
42	0.0011	7013	
43	0.0016	7010	
44	0.0012	7011	
45	0.0015	7011	
46	0.0021	7010	
47	0.0012	7011	
48	0.0012	7012	
49	0.0013	7010	
50	0.0012	7013	
51	0.0013	7011	
52	0.0015	7011	
53	0.0012	7010	
54	0.0013	7009	
55	0.0012	7011	
56	0.0011	7012	
57	0.0012	7010	
58	0.0012	7010	
59	0.0012	7010	
60	0.0012	7010	
61	0.0014	7009	
62	0.0019	7011	
63	0.0012	7010	
64	0.0012	7010	
65	0.0012	7009	
66	0.0012	7009	
67	0.0012	7010	
68	0.0023	7008	
69	0.0013	7010	
70	0.0012	7008	
71	0.0012	7009	
72	0.0012	7010	
73	0.0012	7007	
74	0.0012	7006	
75	0.0012	7007	
76	0.0016	7009	
77	0.0013	7008	
78	0.0011	7008	
79	0.0011	7008	
80	0.0011	7009	
81	0.0012	7009	
82	0.0011	7008	
83	0.0027	7006	
84	0.0018	7008	
85	0.0016	7008	
86	0.0014	7007	
87	0.0017	7008	
88	0.0015	7007	
89	0.0015	7008	
90	0.0014	7007	
91	0.0013	7009	
92	0.0013	7006	
93	0.0013	7007	
94	0.0013	7008	
95	0.0029	7008	
96	0.0017	7007	
97	0.0014	7007	
98	0.0013	7007	
99	0.0017	7008	
100	0.0013	7008	
101	0.0015	7038	
102	0.0019	7039	
103	0.0017	7035	
104	0.0016	7038	
105	0.0016	7038	
106	0.0015	7039	
107	0.0019	7040	
108	0.0018	7036	
109	0.0016	7039	
110	0.0017	7038	
111	0.0017	7038	
112	0.0019	7035	
113	0.0018	7037	
114	0.0017	7036	
115	0.0017	7038	
116	0.0016	7037	
117	0.0021	7036	
118	0.0017	7036	
119	0.0015	7036	
120	0.0017	7033	
121	0.0018	7036	
122	0.0023	7036	
123	0.0018	7036	
124	0.0017	7036	
125	0.0016	7036	
126	0.0020	7036	
127	0.0019	7035	
128	0.0017	7033	
129	0.0017	7036	
130	0.0018	7036	
131	0.0029	7036	
132	0.0019	7036	
133	0.0019	7036	
134	0.0015	7035	
135	0.0021	7034	
136	0.0019	7035	
137	0.0015	7036	
138	0.0017	7033	
139	0.0017	7035	
140	0.0016	7034	
141	0.0014	7034	
142	0.0013	7034	
143	0.0013	7035	
144	0.0013	7032	
145	0.0016	7033	
146	0.0017	7033	
147	0.0015	7033	
148	0.0015	7035	
149	0.0015	7034	
150	0.0017	7036	
151	0.0018	7034	
152	0.0014	7034	
153	0.0014	7034	
154	0.0014	7033	
155	0.0014	7034	
156	0.0016	7033	
157	0.0016	7034	
158	0.0015	7033	
159	0.0016	7033	
160	0.0029	7033	
161	0.0016	7032	
162	0.0014	7032	
163	0.0014	7033	
164	0.0014	7033	
165	0.0022	7034	
166	0.0017	7032	
167	0.0018	7032	
168	0.0018	7033	
169	0.0020	7032	
170	0.0020	7033	
171	0.0019	7034	
172	0.0019	7034	
173	0.0020	7033	
174	0.0020	7034	
175	0.0019	7032	
176	0.0019	7032	
177	0.0021	7032	
178	0.0017	7032	
179	0.0015	7031	
180	0.0015	7032	
181	0.0015	7033	
182	0.0018	7033	
183	0.0016	7033	
184	0.0015	7033	
185	0.0016	7034	
186	0.0021	7028	
187	0.0020	7032	
188	0.0018	7032	
189	0.0020	7034	
190	0.0018	7031	
191	0.0017	7032	
192	0.0016	7033	
193	0.0017	7030	
194	0.0020	7031	
195	0.0019	7032	
196	0.0017	7032	
197	0.0018	7031	
198	0.0028	7033	
199	0.0018	7030	
200	0.0017	7033	
201	0.0017	7659	
202	0.0023	7656	
203	0.0022	7655	
204	0.0021	7659	
205	0.0022	7657	
206	0.0020	7657	
207	0.0020	7655	
208	0.0021	7656	
209	0.0022	7655	
210	0.0023	7658	
211	0.0021	7658	
212	0.0020	7656	
213	0.0021	7657	
214	0.0021	7658	
215	0.0018	7656	
216	0.0019	7656	
217	0.0023	7657	
218	0.0021	7657	
219	0.0021	7656	
220	0.0021	7655	
221	0.0022	7656	
222	0.0020	7658	
223	0.0023	7655	
224	0.0023	7656	
225	0.0020	7655	
226	0.0020	7656	
227	0.0024	7656	
228	0.0021	7658	
229	0.0019	7658	
230	0.0021	7656	
231	0.0018	7657	
232	0.0017	7656	
233	0.0017	7656	
234	0.0019	7657	
235	0.0018	7656	
236	0.0017	7656	
237	0.0017	7655	
238	0.0021	7658	
239	0.0018	7655	
240	0.0018	7656	
241	0.0019	7656	
242	0.0021	7657	
243	0.0019	7656	
244	0.0019	7656	
245	0.0020	7655	
246	0.0020	7656	
247	0.0019	7656	
248	0.0021	7654	
249	0.0021	7655	
250	0.0019	7656	
251	0.0020	7709	
252	0.0023	7709	
253	0.0020	7710	
254	0.0020	7707	
255	0.0021	7709	
256	0.0024	7711	
257	0.0021	7709	
258	0.0023	7706	
259	0.0021	7708	
260	0.0020	7707	
261	0.0022	7706	
262	0.0022	7708	
263	0.0020	7707	
264	0.0021	7708	
265	0.0023	7708	
266	0.0021	7707	
267	0.0024	7707	
268	0.0023	7709	
269	0.0020	7708	
270	0.0020	7708	
271	0.0022	7708	
272	0.0022	7707	
273	0.0021	7708	
274	0.0022	7707	
275	0.0024	7706	
276	0.0021	7708	
277	0.0024	7709	
278	0.0022	7708	
279	0.0022	7708	
280	0.0027	7706	
281	0.0028	7708	
282	0.0023	7708	
283	0.0026	7708	
284	0.0026	7708	
285	0.0026	7707	
286	0.0027	7708	
287	0.0023	7709	
288	0.0027	7708	
289	0.0026	7708	
290	0.0029	7707	
291	0.0028	7708	
292	0.0026	7708	
293	0.0025	7707	
294	0.0029	7707	
295	0.0024	7709	
296	0.0028	7706	
297	0.0025	7709	
298	0.0027	7706	
299	0.0027	7708	
300	0.0026	7707	
301	0.0025	7709	
302	0.0028	7707	
303	0.0025	7707	
304	0.0033	7707	
305	0.0036	7708	
306	0.0026	7707	
307	0.0028	7708	
308	0.0026	7706	
309	0.0027	7708	
310	0.0027	7707	
311	0.0029	7706	
312	0.0026	7707	
313	0.0022	7706	
314	0.0028	7709	
315	0.0029	7707	
316	0.0025	7706	
317	0.0028	7708	
318	0.0028	7707	
319	0.0026	7706	
320	0.0031	7706	
321	0.0025	7708	
322	0.0029	7705	
323	0.0027	7707	
324	0.0027	7707	
325	0.0029	7707	
326	0.0027	7705	
327	0.0029	7707	
328	0.0028	7706	
329	0.0024	7705	
330	0.0029	7708	
331	0.0026	7706	
332	0.0029	7705	
333	0.0028	7706	
334	0.0023	7706	
335	0.0029	7708	
336	0.0028	7706	
337	0.0030	7707	
338	0.0029	7705	
339	0.0029	7707	
340	0.0029	7707	
341	0.0027	7707	
342	0.0026	7706	
343	0.0024	7707	
344	0.0027	7706	
345	0.0025	7704	
346	0.0025	7706	
347	0.0027	7706	
348	0.0025	7707	
349	0.0025	7707	
350	0.0026	7705	
351	0.0024	7705	
352	0.0029	7707	
353	0.0027	7705	
354	0.0027	7707	
355	0.0028	7707	
356	0.0026	7705	
357	0.0030	7705	
358	0.0028	7705	
359	0.0031	7706	
360	0.0029	7705	
361	0.0027	7705	
362	0.0029	7706	
363	0.0028	7705	
364	0.0026	7705	
365	0.0025	7706	
366	0.0028	7707	
367	0.0025	7704	
368	0.0027	7706	
369	0.0026	7705	
370	0.0027	7705	
371	0.0028	7703	
372	0.0026	7706	
373	0.0028	7706	
374	0.0026	7705	
375	0.0024	7707	
376	0.0026	7705	
377	0.0024	7705	
378	0.0028	7706	
379	0.0025	7705	
380	0.0026	7704	
381	0.0026	7706	
382	0.0025	7705	
383	0.0027	7708	
384	0.0026	7706	
385	0.0027	7705	
386	0.0027	7705	
387	0.0025	7706	
388	0.0027	7703	
389	0.0025	7704	
390	0.0028	7704	
391	0.0026	7704	
392	0.0033	7705	
393	0.0029	7703	
394	0.0033	7704	
395	0.0030	7704	
396	0.0033	7703	
397	0.0031	7704	
398	0.0031	7704	
399	0.0030	7703	
400	0.0030	7704	
401	0.0032	7704	
402	0.0031	7703	
403	0.0030	7705	
404	0.0033	7703	
405	0.0032	7703	
406	0.0033	7704	
407	0.0029	7703	
408	0.0028	7702	
409	0.0035	7702	
410	0.0027	7704	
411	0.0033	7704	
412	0.0031	7703	
413	0.0033	7704	
414	0.0030	7705	
415	0.0032	7702	
416	0.0031	7706	
417	0.0030	7704	
418	0.0034	7704	
419	0.0030	7705	
420	0.0029	7703	
421	0.0026	7705	
422	0.0033	7703	
423	0.0033	7703	
424	0.0034	7704	
425	0.0033	7704	
426	0.0030	7703	
427	0.0034	7702	
428	0.0035	7703	
429	0.0033	7703	
430	0.0034	7703	
431	0.0032	7703	
432	0.0035	7704	
433	0.0031	7703	
434	0.0031	7703	
435	0.0029	7703	
436	0.0033	7705	
437	0.0031	7702	
438	0.0033	7703	
439	0.0032	7703	
440	0.0033	7704	
441	0.0033	7701	
442	0.0033	7702	
443	0.0027	7702	
444	0.0032	7703	
445	0.0033	7702	
446	0.0032	7703	
447	0.0026	7703	
448	0.0028	7700	
449	0.0026	7703	
450	0.0030	7703	
451	0.0027	7702	
452	0.0028	7704	
453	0.0026	7703	
454	0.0031	7702	
455	0.0032	7701	
456	0.0031	7701	
457	0.0035	7702	
458	0.0030	7703	
459	0.0031	7701	
460	0.0030	7702	
461	0.0031	7701	
462	0.0029	7699	
463	0.0031	7702	
464	0.0030	7702	
465	0.0031	7701	
466	0.0030	7702	
467	0.0032	7700	
468	0.0030	7701	
