1	0.0001	279	0
2	0.0000	227	227
3	0.0000	318	318
4	0.0000	288	288
5	0.0793	182	182
6	0.0020	199	199
7	0.0016	229	229
8	0.0013	288	288
9	0.0039	241	241
10	0.0009	192	192
11	0.0009	273	273
12	0.0008	257	257
13	0.0009	295	295
14	0.0010	289	289
15	0.0011	282	282
16	0.0010	305	305
17	0.0011	295	295
18	0.0011	420	420
19	0.0011	226	226
20	0.0010	294	294
21	0.0009	287	287
22	0.0009	201	201
23	0.0009	168	168
24	0.0009	189	189
25	0.0009	253	253
26	0.0010	285	285
27	0.0010	335	335
28	0.0018	191	191
29	0.0015	167	167
30	0.0014	313	313
31	0.0011	170	170
32	0.0013	234	234
33	0.0013	171	171
34	0.0012	289	289
35	0.0014	194	194
36	0.0013	268	268
37	0.0014	265	265
38	0.0012	222	222
39	0.0011	199	199
40	0.0011	333	333
41	0.0011	195	195
42	0.0011	316	316
43	0.0011	231	231
44	0.0012	320	320
45	0.0012	349	349
46	0.0012	178	178
47	0.0014	221	221
48	0.0014	244	244
49	0.0016	326	326
50	0.0014	177	177
51	0.0013	250	250
52	0.0015	185	185
53	0.0012	219	219
54	0.0012	223	223
55	0.0014	330	330
56	0.0013	302	302
57	0.0012	248	248
58	0.0012	223	223
59	0.0012	230	230
60	0.0013	278	278
61	0.0018	209	209
62	0.0019	308	308
63	0.0012	285	285
64	0.0012	362	362
65	0.0012	328	328
66	0.0012	171	171
67	0.0014	356	356
68	0.0014	296	296
69	0.0015	233	233
70	0.0014	184	184
71	0.0013	344	344
72	0.0014	250	250
73	0.0012	145	145
74	0.0013	195	195
75	0.0015	235	235
76	0.0017	310	310
77	0.0015	159	159
78	0.0013	151	151
79	0.0012	275	275
80	0.0013	353	353
81	0.0013	152	152
82	0.0023	394	394
83	0.0016	361	361
84	0.0015	321	321
85	0.0013	268	268
86	0.0013	208	208
87	0.0016	241	241
88	0.0017	209	209
89	0.0019	282	282
90	0.0015	266	266
91	0.0016	211	211
92	0.0016	376	376
93	0.0017	241	241
94	0.0017	355	355
95	0.0015	324	324
96	0.0014	171	171
97	0.0013	424	424
98	0.0014	316	316
99	0.0015	311	311
100	0.0016	348	348
101	0.0028	149	26520
102	0.0002	328	328
103	0.0000	154	154
104	0.0000	262	262
105	0.1848	248	248
106	0.0011	280	280
107	0.0009	231	231
108	0.0008	187	187
109	0.0009	230	230
110	0.0010	157	157
111	0.0012	235	235
112	0.0010	230	230
113	0.0009	300	300
114	0.0009	232	232
115	0.0009	259	259
116	0.0009	202	202
117	0.0009	236	236
118	0.0009	232	232
119	0.0009	193	193
120	0.0009	250	250
121	0.0013	229	229
122	0.0012	236	236
123	0.0011	136	136
124	0.0014	291	291
125	0.0015	165	165
126	0.0017	325	325
127	0.0032	263	263
128	0.0012	136	136
129	0.0017	217	217
130	0.0016	135	135
131	0.0023	177	177
132	0.0016	247	247
133	0.0016	223	223
134	0.0013	226	226
135	0.0012	187	187
136	0.0018	230	230
137	0.0012	305	305
138	0.0014	252	252
139	0.0015	218	218
140	0.0019	177	177
141	0.0015	254	254
142	0.0013	217	217
143	0.0012	177	177
144	0.0012	261	261
145	0.0013	257	257
146	0.0015	91	91
147	0.0017	198	198
148	0.0016	365	365
149	0.0014	244	244
150	0.0013	321	321
151	0.0022	296	296
152	0.0013	206	206
153	0.0054	175	175
154	0.0014	227	227
155	0.0019	242	242
156	0.0013	181	181
157	0.0015	289	289
158	0.0014	241	241
159	0.0028	229	229
160	0.0018	225	225
161	0.0013	129	129
162	0.0014	315	315
163	0.0014	194	194
164	0.0014	241	241
165	0.0054	178	178
166	0.0019	156	156
167	0.0017	239	239
168	0.0017	197	197
169	0.0017	226	226
170	0.0018	161	161
171	0.0021	249	249
172	0.0018	355	355
173	0.0017	281	281
174	0.0018	228	228
175	0.0019	262	262
176	0.0029	150	150
177	0.0017	221	221
178	0.0020	200	200
179	0.0016	246	246
180	0.0023	167	167
181	0.0034	186	186
182	0.0017	196	196
183	0.0015	189	189
184	0.0014	234	234
185	0.0016	276	276
186	0.0024	211	211
187	0.0015	338	338
188	0.0016	193	193
189	0.0016	191	191
190	0.0022	170	170
191	0.0019	173	173
192	0.0022	240	240
193	0.0016	173	173
194	0.0016	267	267
195	0.0017	191	191
196	0.0026	216	216
197	0.0016	254	254
198	0.0017	241	241
199	0.0015	201	201
200	0.0016	305	305
201	0.0020	307	27238
202	0.0001	383	383
203	0.0000	228	228
204	0.0000	256	256
205	0.5719	240	240
206	0.0051	252	252
207	0.0013	268	268
208	0.0013	280	280
209	0.0011	308	308
210	0.0013	239	239
211	0.0014	190	190
212	0.0010	353	353
213	0.0016	409	409
214	0.0011	312	312
215	0.0010	298	298
216	0.0010	289	289
217	0.0010	269	269
218	0.0012	210	210
219	0.0011	276	276
220	0.0011	242	242
221	0.0011	293	293
222	0.0011	168	168
223	0.0018	243	243
224	0.0011	334	334
225	0.0010	289	289
226	0.0010	270	270
227	0.0010	298	298
228	0.0012	256	256
229	0.0012	300	300
230	0.0017	203	203
231	0.0018	325	325
232	0.0016	169	169
233	0.0013	295	295
234	0.0014	247	247
235	0.0012	258	258
236	0.0015	334	334
237	0.0015	436	436
238	0.0014	345	345
239	0.0013	362	362
240	0.0013	299	299
241	0.0023	329	329
242	0.0013	214	214
243	0.0012	205	205
244	0.0013	227	227
245	0.0017	334	334
246	0.0027	289	289
247	0.0023	193	193
248	0.0015	419	419
249	0.0015	209	209
250	0.0017	295	295
251	0.0021	302	25982
252	0.0000	360	360
253	0.0000	442	442
254	0.0000	318	318
255	0.1624	252	252
256	0.0011	260	260
257	0.0010	230	230
258	0.0010	310	310
259	0.0011	205	205
260	0.0012	329	329
261	0.0024	210	210
262	0.0010	240	240
263	0.0010	147	147
264	0.0010	189	189
265	0.0009	310	310
266	0.0010	268	268
267	0.0011	190	190
268	0.0011	330	330
269	0.0012	274	274
270	0.0011	242	242
271	0.0011	326	326
272	0.0013	199	199
273	0.0012	214	214
274	0.0011	377	377
275	0.0011	336	336
276	0.0011	246	246
277	0.0012	355	355
278	0.0013	227	227
279	0.0012	191	191
280	0.0014	271	271
281	0.0016	350	350
282	0.0012	264	264
283	0.0012	250	250
284	0.0012	222	222
285	0.0012	350	350
286	0.0011	132	132
287	0.0019	222	222
288	0.0014	259	259
289	0.0022	265	265
290	0.0017	212	212
291	0.0025	299	299
292	0.0013	327	327
293	0.0013	308	308
294	0.0015	201	201
295	0.0015	271	271
296	0.0029	210	210
297	0.0013	282	282
298	0.0013	210	210
299	0.0013	270	270
300	0.0015	196	196
301	0.0013	248	248
302	0.0016	424	424
303	0.0017	284	284
304	0.0018	314	314
305	0.0015	331	331
306	0.0014	357	357
307	0.0015	177	177
308	0.0019	205	205
309	0.0016	214	214
310	0.0017	341	341
311	0.0016	302	302
312	0.0014	245	245
313	0.0014	270	270
314	0.0017	294	294
315	0.0027	265	265
316	0.0020	190	190
317	0.0014	217	217
318	0.0014	195	195
319	0.0015	327	327
320	0.0015	263	263
321	0.0017	360	360
322	0.0028	214	214
323	0.0014	378	378
324	0.0015	262	262
325	0.0023	222	222
326	0.0039	241	241
327	0.0022	227	227
328	0.0017	241	241
329	0.0015	282	282
330	0.0018	381	381
331	0.0020	138	138
332	0.0024	252	252
333	0.0015	272	272
334	0.0014	335	335
335	0.0023	409	409
336	0.0015	425	425
337	0.0019	330	330
338	0.0018	284	284
339	0.0017	250	250
340	0.0015	303	303
341	0.0014	271	271
342	0.0017	301	301
343	0.0024	239	239
344	0.0019	215	215
345	0.0027	232	232
346	0.0021	279	279
347	0.0034	255	255
348	0.0019	305	305
349	0.0019	244	244
350	0.0019	303	303
351	0.0017	256	256
352	0.0020	253	253
353	0.0019	248	248
354	0.0024	246	246
355	0.0019	256	256
356	0.0023	279	279
357	0.0018	245	245
358	0.0016	205	205
359	0.0016	206	206
360	0.0029	231	231
361	0.0023	228	228
362	0.0020	361	361
363	0.0018	207	207
364	0.0020	304	304
365	0.0025	265	265
366	0.0022	202	202
367	0.0021	277	277
368	0.0019	360	360
369	0.0022	216	216
370	0.0018	238	238
371	0.0027	218	218
372	0.0016	261	261
373	0.0044	257	257
374	0.0017	230	230
375	0.0016	243	243
376	0.0017	257	257
377	0.0019	268	268
378	0.0025	217	217
379	0.0020	288	288
380	0.0019	257	257
381	0.0019	139	139
382	0.0034	327	327
383	0.0017	353	353
384	0.0017	210	210
385	0.0019	213	213
386	0.0025	302	302
387	0.0019	172	172
388	0.0017	293	293
389	0.0018	308	308
390	0.0033	213	213
391	0.0019	264	264
392	0.0018	340	340
393	0.0017	281	281
394	0.0021	341	341
395	0.0019	336	336
396	0.0019	265	265
397	0.0017	284	284
398	0.0057	262	262
399	0.0018	267	267
400	0.0019	247	247
401	0.0019	224	224
402	0.0022	271	271
403	0.0018	340	340
404	0.0017	272	272
405	0.0016	214	214
406	0.0023	194	194
407	0.0021	206	206
408	0.0020	279	279
409	0.0022	363	363
410	0.0043	288	288
411	0.0020	242	242
412	0.0028	310	310
413	0.0022	229	229
414	0.0016	256	256
415	0.0014	335	335
416	0.0015	229	229
417	0.0017	248	248
418	0.0022	337	337
419	0.0018	289	289
420	0.0016	321	321
421	0.0018	268	268
422	0.0025	262	262
423	0.0020	310	310
424	0.0018	137	137
425	0.0022	269	269
426	0.0026	323	323
427	0.0020	321	321
428	0.0020	273	273
429	0.0018	255	255
430	0.0023	318	318
431	0.0021	285	285
432	0.0019	223	223
433	0.0022	238	238
434	0.0019	243	243
435	0.0019	294	294
436	0.0018	316	316
437	0.0024	292	292
438	0.0019	285	285
439	0.0018	273	273
440	0.0019	242	242
441	0.0026	348	348
442	0.0021	284	284
443	0.0020	281	281
444	0.0021	189	189
445	0.0022	253	253
446	0.0020	422	422
447	0.0020	207	207
448	0.0024	378	378
449	0.0026	244	244
450	0.0020	315	315
451	0.0021	170	170
452	0.0022	308	308
453	0.0017	210	210
454	0.0017	303	303
455	0.0022	344	344
456	0.0022	175	175
457	0.0020	318	318
458	0.0022	239	239
459	0.0023	221	221
460	0.0019	245	245
461	0.0020	251	251
462	0.0024	253	253
463	0.0022	269	269
464	0.0020	159	159
465	0.0019	273	273
466	0.0024	278	278
467	0.0021	213	213
468	0.0022	204	204
469	0.0024	160	160
470	0.0022	421	421
471	0.0020	208	208
472	0.0025	312	312
473	0.0022	239	239
474	0.0021	303	303
475	0.0022	219	219
476	0.0021	451	451
477	0.0018	304	304
478	0.0018	311	311
479	0.0027	277	277
480	0.0021	158	158
481	0.0023	228	228
482	0.0023	190	190
483	0.0023	243	243
484	0.0021	396	396
485	0.0020	274	274
486	0.0037	234	234
487	0.0032	156	156
488	0.0039	264	264
489	0.0028	258	258
490	0.0027	222	222
491	0.0029	254	254
492	0.0027	346	346
493	0.0029	258	258
494	0.0026	243	243
495	0.0036	169	169
496	0.0039	301	301
497	0.0041	275	275
498	0.0039	252	252
499	0.0041	310	310
500	0.0039	388	388
501	0.0038	153	24378
502	0.0000	223	223
503	0.0000	181	181
504	0.0000	243	243
505	0.1002	209	209
506	0.0025	204	204
507	0.0014	220	220
508	0.0017	255	255
509	0.0015	180	180
510	0.0014	439	439
511	0.0028	252	252
512	0.0009	201	201
513	0.0014	212	212
514	0.0014	170	170
515	0.0014	142	142
516	0.0013	158	158
517	0.0017	407	407
518	0.0012	185	185
519	0.0021	288	288
520	0.0018	168	168
521	0.0017	150	150
522	0.0014	131	131
523	0.0020	303	303
524	0.0020	236	236
525	0.0016	148	148
526	0.0015	169	169
527	0.0014	162	162
528	0.0015	218	218
529	0.0015	214	214
530	0.0015	238	238
531	0.0015	227	227
532	0.0015	223	223
533	0.0024	166	166
534	0.0015	258	258
535	0.0013	209	209
536	0.0012	251	251
537	0.0013	222	222
538	0.0013	203	203
539	0.0015	315	315
540	0.0016	206	206
541	0.0016	109	109
542	0.0024	328	328
543	0.0014	265	265
544	0.0016	226	226
545	0.0013	222	222
546	0.0014	272	272
547	0.0015	198	198
548	0.0017	261	261
549	0.0013	253	253
550	0.0012	258	258
551	0.0013	212	212
552	0.0011	216	216
553	0.0012	134	134
554	0.0013	162	162
555	0.0015	152	152
556	0.0016	187	187
557	0.0013	262	262
558	0.0012	327	327
559	0.0013	390	390
560	0.0014	146	146
561	0.0014	215	215
562	0.0025	223	223
563	0.0022	218	218
564	0.0013	195	195
565	0.0012	179	179
566	0.0013	214	214
567	0.0013	213	213
568	0.0013	324	324
569	0.0014	298	298
570	0.0016	205	205
571	0.0013	190	190
572	0.0013	153	153
573	0.0013	128	128
574	0.0013	240	240
575	0.0013	295	295
576	0.0017	304	304
577	0.0020	207	207
578	0.0017	229	229
579	0.0015	184	184
580	0.0016	363	363
581	0.0017	227	227
582	0.0019	374	374
583	0.0015	162	162
584	0.0017	178	178
585	0.0016	310	310
586	0.0017	418	418
587	0.0021	207	207
588	0.0017	165	165
589	0.0016	238	238
590	0.0016	301	301
591	0.0015	250	250
592	0.0013	189	189
593	0.0015	164	164
594	0.0015	177	177
595	0.0014	261	261
596	0.0014	207	207
597	0.0014	220	220
598	0.0014	217	217
599	0.0017	219	219
600	0.0019	137	137
601	0.0023	428	23294
602	0.0000	226	226
603	0.0000	212	212
604	0.0000	244	244
605	0.2582	283	283
606	0.0014	247	247
607	0.0009	357	357
608	0.0009	151	151
609	0.0009	361	361
610	0.0012	180	180
611	0.0013	262	262
612	0.0010	196	196
613	0.0009	215	215
614	0.0009	331	331
615	0.0009	213	213
616	0.0010	229	229
617	0.0010	352	352
618	0.0012	219	219
619	0.0012	301	301
620	0.0012	305	305
621	0.0011	221	221
622	0.0011	286	286
623	0.0011	272	272
624	0.0011	212	212
625	0.0011	241	241
626	0.0010	263	263
627	0.0010	327	327
628	0.0012	171	171
629	0.0012	308	308
630	0.0012	333	333
631	0.0019	232	232
632	0.0011	153	153
633	0.0011	163	163
634	0.0011	243	243
635	0.0011	270	270
636	0.0011	261	261
637	0.0014	244	244
638	0.0014	225	225
639	0.0015	194	194
640	0.0013	215	215
641	0.0012	184	184
642	0.0012	282	282
643	0.0012	303	303
644	0.0012	299	299
645	0.0012	269	269
646	0.0046	265	265
647	0.0014	367	367
648	0.0012	199	199
649	0.0014	177	177
650	0.0012	195	195
651	0.0011	276	276
652	0.0011	152	152
653	0.0015	353	353
654	0.0018	243	243
655	0.0015	200	200
656	0.0011	279	279
657	0.0014	224	224
658	0.0013	141	141
659	0.0015	234	234
660	0.0016	239	239
661	0.0017	173	173
662	0.0014	180	180
663	0.0014	169	169
664	0.0014	198	198
665	0.0013	449	449
666	0.0016	281	281
667	0.0020	254	254
668	0.0013	284	284
669	0.0021	99	99
670	0.0012	263	263
671	0.0012	216	216
672	0.0012	365	365
673	0.0015	241	241
674	0.0015	236	236
675	0.0013	271	271
676	0.0011	263	263
677	0.0015	265	265
678	0.0013	168	168
679	0.0017	293	293
680	0.0025	280	280
681	0.0016	427	427
682	0.0014	200	200
683	0.0015	269	269
684	0.0015	236	236
685	0.0017	280	280
686	0.0020	198	198
687	0.0017	285	285
688	0.0016	223	223
689	0.0015	253	253
690	0.0019	259	259
691	0.0019	234	234
692	0.0015	305	305
693	0.0016	175	175
694	0.0016	205	205
695	0.0018	199	199
696	0.0019	320	320
697	0.0018	314	314
698	0.0016	310	310
699	0.0020	178	178
700	0.0018	253	253
701	0.0020	310	21911
702	0.0000	184	184
703	0.0000	260	260
704	0.0000	282	282
705	0.0730	261	261
706	0.0008	257	257
707	0.0010	142	142
708	0.0010	217	217
709	0.0011	161	161
710	0.0011	226	226
711	0.0010	332	332
712	0.0008	169	169
713	0.0008	204	204
714	0.0009	301	301
715	0.0009	168	168
716	0.0008	300	300
717	0.0008	150	150
718	0.0009	169	169
719	0.0009	216	216
720	0.0009	236	236
721	0.0009	188	188
722	0.0009	257	257
723	0.0009	230	230
724	0.0010	224	224
725	0.0009	214	214
726	0.0010	229	229
727	0.0010	348	348
728	0.0013	403	403
729	0.0012	196	196
730	0.0010	280	280
731	0.0009	297	297
732	0.0009	189	189
733	0.0009	237	237
734	0.0010	221	221
735	0.0009	285	285
736	0.0013	396	396
737	0.0014	224	224
738	0.0016	206	206
739	0.0014	204	204
740	0.0012	184	184
741	0.0014	386	386
742	0.0013	251	251
743	0.0014	314	314
744	0.0016	223	223
745	0.0013	230	230
746	0.0011	159	159
747	0.0011	262	262
748	0.0011	249	249
749	0.0011	258	258
750	0.0011	139	139
751	0.0011	265	26173
752	0.0000	241	241
753	0.0000	389	389
754	0.0000	204	204
755	0.1263	242	242
756	0.0010	190	190
757	0.0009	281	281
758	0.0008	268	268
759	0.0008	199	199
760	0.0010	188	188
761	0.0010	177	177
762	0.0010	261	261
763	0.0009	157	157
764	0.0009	196	196
765	0.0009	241	241
766	0.0010	196	196
767	0.0012	441	441
768	0.0009	231	231
769	0.0009	261	261
770	0.0009	303	303
771	0.0009	267	267
772	0.0009	344	344
773	0.0009	299	299
774	0.0009	209	209
775	0.0009	307	307
776	0.0011	299	299
777	0.0010	250	250
778	0.0015	306	306
779	0.0012	237	237
780	0.0009	360	360
781	0.0008	313	313
782	0.0009	266	266
783	0.0009	215	215
784	0.0009	217	217
785	0.0010	196	196
786	0.0009	342	342
787	0.0011	207	207
788	0.0012	266	266
789	0.0012	338	338
790	0.0015	264	264
791	0.0012	188	188
792	0.0010	277	277
793	0.0010	332	332
794	0.0009	262	262
795	0.0010	254	254
796	0.0009	202	202
797	0.0020	228	228
798	0.0018	246	246
799	0.0014	446	446
800	0.0013	313	313
801	0.0013	431	24793
802	0.0000	183	183
803	0.0000	415	415
804	0.0000	270	270
805	0.0800	347	347
806	0.0009	307	307
807	0.0009	240	240
808	0.0008	213	213
809	0.0008	251	251
810	0.0009	294	294
811	0.0010	221	221
812	0.0009	291	291
813	0.0009	279	279
814	0.0009	181	181
815	0.0009	376	376
816	0.0010	185	185
817	0.0011	189	189
818	0.0010	287	287
819	0.0009	234	234
820	0.0008	238	238
821	0.0008	205	205
822	0.0008	129	129
823	0.0009	150	150
824	0.0009	374	374
825	0.0009	191	191
826	0.0012	219	219
827	0.0012	270	270
828	0.0012	155	155
829	0.0017	375	375
830	0.0010	147	147
831	0.0009	371	371
832	0.0009	130	130
833	0.0009	206	206
834	0.0009	217	217
835	0.0010	236	236
836	0.0011	327	327
837	0.0013	341	341
838	0.0014	239	239
839	0.0014	367	367
840	0.0015	212	212
841	0.0018	236	236
842	0.0013	225	225
843	0.0013	189	189
844	0.0015	226	226
845	0.0015	220	220
846	0.0016	295	295
847	0.0013	345	345
848	0.0013	354	354
849	0.0019	265	265
850	0.0011	234	234
851	0.0014	256	256
852	0.0016	360	360
853	0.0016	448	448
854	0.0013	245	245
855	0.0013	306	306
856	0.0013	247	247
857	0.0013	388	388
858	0.0016	238	238
859	0.0014	206	206
860	0.0017	194	194
861	0.0015	232	232
862	0.0015	272	272
863	0.0014	286	286
864	0.0017	238	238
865	0.0026	168	168
866	0.0013	149	149
867	0.0012	298	298
868	0.0012	244	244
869	0.0012	295	295
870	0.0012	240	240
871	0.0012	332	332
872	0.0016	177	177
873	0.0018	269	269
874	0.0015	187	187
875	0.0015	244	244
876	0.0012	246	246
877	0.0016	246	246
878	0.0016	218	218
879	0.0018	257	257
880	0.0013	194	194
881	0.0015	150	150
882	0.0015	349	349
883	0.0019	256	256
884	0.0019	324	324
885	0.0016	233	233
886	0.0015	225	225
887	0.0020	205	205
888	0.0016	261	261
889	0.0017	233	233
890	0.0016	333	333
891	0.0013	397	397
892	0.0014	262	262
893	0.0014	430	430
894	0.0015	139	139
895	0.0017	388	388
896	0.0016	209	209
897	0.0013	406	406
898	0.0012	205	205
899	0.0013	369	369
900	0.0016	244	244
901	0.0029	212	212
902	0.0015	458	458
903	0.0016	201	201
904	0.0017	225	225
905	0.0016	254	254
906	0.0018	193	193
907	0.0016	309	309
908	0.0015	240	240
909	0.0015	147	147
910	0.0014	143	143
911	0.0020	316	316
912	0.0021	256	256
913	0.0017	289	289
914	0.0017	130	130
915	0.0016	223	223
916	0.0019	318	318
917	0.0019	230	230
918	0.0017	268	268
919	0.0017	217	217
920	0.0020	195	195
921	0.0018	295	295
922	0.0015	279	279
923	0.0016	302	302
924	0.0015	221	221
925	0.0026	196	196
926	0.0022	207	207
927	0.0018	278	278
928	0.0015	176	176
929	0.0017	266	266
930	0.0031	221	221
931	0.0021	280	280
932	0.0018	226	226
933	0.0018	216	216
934	0.0017	223	223
935	0.0021	237	237
936	0.0019	246	246
937	0.0018	209	209
938	0.0018	266	266
939	0.0033	331	331
940	0.0018	307	307
941	0.0019	211	211
942	0.0015	234	234
943	0.0017	198	198
944	0.0017	242	242
945	0.0015	309	309
946	0.0016	266	266
947	0.0016	183	183
948	0.0023	261	261
949	0.0016	151	151
950	0.0014	193	193
951	0.0016	171	23945
952	0.0000	201	201
953	0.0000	238	238
954	0.0000	343	343
955	0.0811	202	202
956	0.0010	252	252
957	0.0009	197	197
958	0.0008	260	260
959	0.0009	275	275
960	0.0009	296	296
961	0.0010	165	165
962	0.0009	234	234
963	0.0009	231	231
964	0.0009	208	208
965	0.0009	342	342
966	0.0009	272	272
967	0.0009	249	249
968	0.0009	399	399
969	0.0009	204	204
970	0.0009	203	203
971	0.0009	303	303
972	0.0009	281	281
973	0.0009	227	227
974	0.0010	238	238
975	0.0016	184	184
976	0.0013	294	294
977	0.0012	270	270
978	0.0010	211	211
979	0.0010	328	328
980	0.0009	239	239
981	0.0009	281	281
982	0.0009	180	180
983	0.0010	359	359
984	0.0010	270	270
985	0.0011	206	206
986	0.0015	266	266
987	0.0017	251	251
988	0.0013	301	301
989	0.0013	213	213
990	0.0010	186	186
991	0.0013	204	204
992	0.0013	251	251
993	0.0018	270	270
994	0.0015	213	213
995	0.0011	162	162
996	0.0013	299	299
997	0.0014	247	247
998	0.0014	199	199
999	0.0015	314	314
1000	0.0014	258	258
